ticket_id,customer_id,timestamp,message,category,resolution_time,resolved
ST000328,C0075,2026-04-21 00:00:00,I need help with something.,Other,67.78,False
ST000329,C0076,2026-02-16 00:00:00,The integration is not syncing correctly.,Integration,1.36,True
ST000330,C0076,2026-03-19 04:24:20,Something is not working correctly.,Bug,53.35,True
ST000331,C0076,2026-02-16 00:00:00,I need help with something.,Other,62.65,True
ST000332,C0076,2026-02-16 00:00:00,I found a bug in the dashboard.,Bug,58.55,False
ST000333,C0076,2026-02-25 10:48:23,It would be useful to have this feature.,Feature Request,13.55,True
ST000334,C0076,2026-03-23 08:12:10,Our integration stopped working.,Integration,60.68,True
ST000335,C0076,2026-02-16 00:00:00,The integration keeps failing.,Integration,3.21,True
ST000336,C0076,2026-03-17 22:20:42,I have a question about the product.,Other,35.73,False
ST000337,C0077,2026-03-15 00:00:00,I need help with something.,Other,47.26,True
ST000338,C0077,2026-03-29 20:06:07,The application has become slower recently.,Performance,28.59,True
ST000339,C0077,2026-03-22 12:37:54,I need help with something.,Other,60.61,True
ST000340,C0077,2026-04-22 21:16:47,The dashboard is loading slowly.,Performance,9.85,False
ST000341,C0077,2026-04-03 04:16:44,Can you add more options to the dashboard?,Feature Request,59.42,False
ST000342,C0077,2026-04-28 18:02:36,The application has become slower recently.,Performance,52.54,True
ST000343,C0077,2026-03-15 00:00:00,The integration keeps failing.,Integration,67.99,True
ST000344,C0078,2026-04-17 05:05:57,I cannot access my account.,Account,45.49,True
ST000345,C0078,2026-01-29 13:51:57,Our integration stopped working.,Integration,40.68,False
ST000346,C0078,2026-04-25 21:30:13,We are having problems connecting our tools.,Integration,55.93,True
ST000347,C0078,2026-03-16 21:42:58,I have a question about my invoice.,Billing,54.49,True
ST000348,C0079,2026-04-01 00:00:00,It would be useful to have this feature.,Feature Request,52.74,True
ST000349,C0079,2026-04-24 00:37:17,Our integration stopped working.,Integration,41.38,True
ST000350,C0079,2026-04-01 00:00:00,I have a question about the product.,Other,49.85,True
ST000351,C0079,2026-04-01 00:00:00,We are having problems connecting our tools.,Integration,12.73,False
ST000352,C0079,2026-04-11 02:44:19,The dashboard is loading slowly.,Performance,42.09,True
ST000353,C0080,2026-01-31 04:37:18,Why was my payment charged twice?,Billing,25.76,True
ST000354,C0080,2026-04-13 22:36:02,I need help with something.,Other,54.23,True
ST000355,C0080,2026-01-31 11:19:01,I have a question about my invoice.,Billing,47.18,True
ST000356,C0080,2026-02-26 23:08:28,The dashboard is loading slowly.,Performance,71.99,True
ST000357,C0080,2026-02-03 23:17:14,The application shows an unexpected error.,Bug,20.09,True
ST000358,C0080,2026-01-09 00:00:00,I cannot access my account.,Account,49.12,True
ST000359,C0080,2026-04-19 04:13:31,I have a question about the product.,Other,16.85,True
ST000360,C0081,2026-03-25 05:12:48,I need help with something.,Other,25.92,True
ST000361,C0081,2026-03-25 10:36:22,Why was my payment charged twice?,Billing,16.69,True
ST000362,C0081,2026-01-06 00:00:00,Something is not working correctly.,Bug,12.62,True
ST000363,C0081,2026-04-28 19:43:05,The integration keeps failing.,Integration,27.12,False
ST000364,C0081,2026-03-28 19:22:06,I have a question about the product.,Other,40.52,True
ST000365,C0081,2026-01-12 01:52:03,I need help with something.,Other,11.68,True
ST000366,C0082,2026-04-26 22:26:38,We are having problems connecting our tools.,Integration,6.99,True
ST000367,C0082,2026-03-26 00:00:00,Why was my payment charged twice?,Billing,20.16,False
ST000368,C0082,2026-03-31 19:17:46,I need help with something.,Other,66.29,False
ST000369,C0082,2026-04-06 09:54:33,I need help changing our account settings.,Account,31.77,True
ST000370,C0082,2026-04-13 08:40:53,It would be useful to have this feature.,Feature Request,64.73,True
ST000371,C0082,2026-03-26 00:00:00,I need help changing our account settings.,Account,56.72,False
ST000372,C0082,2026-03-26 00:00:00,The integration is not syncing correctly.,Integration,24.78,True
ST000373,C0082,2026-03-26 00:00:00,The integration keeps failing.,Integration,52.75,True
ST000374,C0083,2026-04-18 13:40:34,I have a question about the product.,Other,18.57,True
ST000375,C0083,2026-01-30 00:00:00,I have a question about the product.,Other,71.98,True
ST000376,C0083,2026-04-12 16:29:54,I cannot access my account.,Account,54.25,True
ST000377,C0083,2026-01-30 00:00:00,The integration keeps failing.,Integration,10.3,False
ST000378,C0083,2026-03-06 08:31:25,I need help changing our account settings.,Account,65.05,True
ST000379,C0083,2026-01-30 00:00:00,The integration keeps failing.,Integration,23.94,False
ST000380,C0084,2026-04-09 00:00:00,The integration is not syncing correctly.,Integration,37.69,False
ST000381,C0084,2026-04-09 00:00:00,The integration keeps failing.,Integration,68.06,True
ST000382,C0084,2026-04-09 00:00:00,The integration is not syncing correctly.,Integration,12.35,False
ST000383,C0084,2026-04-09 00:00:00,I have a question about the product.,Other,16.99,True
ST000384,C0084,2026-04-09 00:00:00,I have a question about the product.,Other,8.07,True
ST000385,C0084,2026-04-09 00:00:00,Our integration stopped working.,Integration,31.79,False
ST000386,C0085,2026-03-21 15:19:25,I was charged incorrectly this month.,Billing,39.71,True
ST000387,C0085,2026-02-21 20:42:35,I need help with something.,Other,65.34,True
ST000388,C0085,2026-03-05 18:57:53,We are having problems connecting our tools.,Integration,63.62,False
ST000389,C0085,2026-02-14 02:31:30,The application has become slower recently.,Performance,34.7,True
ST000390,C0085,2026-02-07 00:00:00,Something is not working correctly.,Bug,42.15,True
ST000391,C0085,2026-04-20 14:03:16,The application shows an unexpected error.,Bug,25.97,False
ST000392,C0085,2026-04-22 20:39:43,I have a question about the product.,Other,12.32,True
ST000393,C0085,2026-02-07 00:00:00,I need help changing our account settings.,Account,55.27,True
ST000394,C0086,2026-03-29 08:22:01,We are having problems connecting our tools.,Integration,60.79,False
ST000395,C0086,2026-01-24 11:06:27,I have a question about my invoice.,Billing,31.67,True
ST000396,C0086,2026-03-06 07:37:23,Something is not working correctly.,Bug,71.42,True
ST000397,C0086,2026-04-15 03:52:30,The dashboard is loading slowly.,Performance,16.49,False
ST000398,C0086,2026-03-14 01:51:08,I have a question about the product.,Other,35.52,True
ST000399,C0086,2026-01-19 23:29:21,The application shows an unexpected error.,Bug,69.63,True
ST000400,C0086,2026-04-05 05:41:10,The integration is not syncing correctly.,Integration,12.7,True
ST000401,C0086,2026-04-16 11:33:08,Something is not working correctly.,Bug,38.31,True
ST000402,C0087,2026-04-20 00:00:00,We are having problems connecting our tools.,Integration,18.52,False
ST000403,C0087,2026-04-20 00:00:00,I cannot access my account.,Account,27.45,True
ST000404,C0087,2026-04-20 00:00:00,Can you add more options to the dashboard?,Feature Request,52.06,True
ST000405,C0087,2026-04-20 00:00:00,I have a question about the product.,Other,70.68,True
ST000406,C0087,2026-04-20 00:00:00,The application has become slower recently.,Performance,52.26,True
ST000407,C0087,2026-04-20 00:00:00,It would be useful to have this feature.,Feature Request,21.22,True
ST000408,C0087,2026-04-20 00:00:00,Our integration stopped working.,Integration,36.01,True
ST000409,C0087,2026-04-20 00:00:00,I found a bug in the dashboard.,Bug,7.44,True
ST000410,C0088,2026-03-01 09:49:04,The application shows an unexpected error.,Bug,70.56,False
ST000411,C0088,2026-03-21 21:46:42,The application shows an unexpected error.,Bug,59.13,True
ST000412,C0088,2026-03-15 03:45:30,The application has become slower recently.,Performance,21.47,True
ST000413,C0088,2026-03-04 01:51:33,I need help with something.,Other,50.15,True
ST000414,C0088,2026-01-30 00:00:00,I was charged incorrectly this month.,Billing,37.58,True
ST000415,C0088,2026-02-03 01:27:28,Can you add more options to the dashboard?,Feature Request,36.91,True
ST000416,C0088,2026-04-09 15:30:10,We are having problems connecting our tools.,Integration,70.58,True
ST000417,C0089,2026-04-21 00:00:00,I cannot access my account.,Account,58.44,True
ST000418,C0089,2026-04-21 00:00:00,Why was my payment charged twice?,Billing,65.77,False
ST000419,C0090,2026-04-17 06:19:52,The application shows an unexpected error.,Bug,25.25,True
ST000420,C0090,2026-04-18 22:30:07,I have a question about the product.,Other,41.99,True
ST000421,C0090,2026-01-19 05:31:30,I need help with something.,Other,69.44,False
ST000422,C0090,2026-02-10 18:19:05,I have a question about the product.,Other,27.86,True
ST000423,C0090,2026-01-28 16:15:48,I have a question about the product.,Other,55.32,True
ST000424,C0090,2026-03-07 04:15:46,I need help changing our account settings.,Account,30.43,True
ST000425,C0090,2026-01-21 02:46:33,I was charged incorrectly this month.,Billing,46.2,True
ST000426,C0090,2026-03-12 19:26:16,I need help with something.,Other,59.66,True
ST000427,C0091,2026-02-18 00:00:00,Our integration stopped working.,Integration,28.07,True
ST000428,C0091,2026-02-24 16:47:33,I found a bug in the dashboard.,Bug,50.55,True
ST000429,C0092,2026-02-05 00:00:00,Our integration stopped working.,Integration,41.39,False
ST000430,C0092,2026-03-31 12:44:36,The application shows an unexpected error.,Bug,16.38,True
ST000431,C0092,2026-02-12 16:21:03,The dashboard is loading slowly.,Performance,3.09,False
ST000432,C0093,2026-02-28 00:00:00,I have a question about the product.,Other,19.76,True
ST000433,C0093,2026-02-28 00:00:00,I cannot access my account.,Account,57.8,False
ST000434,C0093,2026-04-13 14:02:21,I have a question about the product.,Other,16.22,False
ST000435,C0093,2026-02-28 00:00:00,I need help changing our account settings.,Account,45.82,True
ST000436,C0093,2026-02-28 00:00:00,I have a question about the product.,Other,60.55,True
ST000437,C0093,2026-02-28 00:00:00,I have a question about my invoice.,Billing,46.81,True
ST000438,C0093,2026-02-28 00:00:00,I need help changing our account settings.,Account,59.92,True
ST000439,C0093,2026-04-09 21:52:28,Something is not working correctly.,Bug,36.22,False
ST000440,C0094,2026-03-23 00:00:00,Can you add more options to the dashboard?,Feature Request,20.04,True
ST000441,C0094,2026-03-23 00:00:00,I cannot access my account.,Account,19.27,True
ST000442,C0095,2026-04-17 00:00:00,The application has become slower recently.,Performance,55.49,True
ST000443,C0095,2026-04-17 00:00:00,I need help changing our account settings.,Account,15.27,True
ST000444,C0096,2026-04-01 03:30:20,I have a question about the product.,Other,26.93,True
ST000445,C0097,2026-04-27 17:38:25,I have a question about the product.,Other,13.02,False
ST000446,C0097,2026-02-25 12:07:08,Something is not working correctly.,Bug,37.36,True
ST000447,C0097,2026-01-21 00:00:00,We are having problems connecting our tools.,Integration,52.66,False
ST000448,C0097,2026-02-18 07:33:02,The integration keeps failing.,Integration,50.52,False
ST000449,C0097,2026-03-17 16:32:34,I found a bug in the dashboard.,Bug,68.38,False
ST000450,C0097,2026-02-12 12:59:33,The dashboard is loading slowly.,Performance,46.41,True
ST000451,C0098,2026-02-17 00:00:00,We are having problems connecting our tools.,Integration,46.54,True
ST000452,C0098,2026-03-12 05:28:56,I cannot access my account.,Account,5.06,False
ST000453,C0098,2026-02-25 10:12:08,I found a bug in the dashboard.,Bug,33.14,False
ST000454,C0099,2026-03-05 10:51:08,Can you add more options to the dashboard?,Feature Request,16.54,True
ST000455,C0099,2026-04-04 14:34:26,The application has become slower recently.,Performance,25.33,True
ST000456,C0099,2026-02-15 00:00:00,I have a question about the product.,Other,4.51,False
ST000457,C0099,2026-02-15 00:00:00,I need help with something.,Other,47.56,False
ST000458,C0099,2026-03-08 06:25:01,It would be useful to have this feature.,Feature Request,15.27,True
ST000459,C0099,2026-03-04 15:35:09,I need help with something.,Other,54.34,True
ST000460,C0100,2026-04-12 14:40:50,The application shows an unexpected error.,Bug,12.35,True
ST000461,C0100,2026-03-14 07:23:05,I need help with something.,Other,12.17,True
ST000462,C0100,2026-01-27 00:00:00,Our integration stopped working.,Integration,39.06,True
ST000463,C0100,2026-01-27 00:00:00,I have a question about the product.,Other,45.39,True
ST000464,C0100,2026-01-27 00:00:00,The application shows an unexpected error.,Bug,43.93,True
ST000465,C0100,2026-01-27 00:00:00,I need help with something.,Other,48.33,True
ST000466,C0100,2026-02-02 21:56:52,I need help with something.,Other,42.65,True
ST000467,C0100,2026-02-06 13:30:31,We are having problems connecting our tools.,Integration,27.09,False
ST000468,C0101,2026-03-27 00:00:00,The application has become slower recently.,Performance,44.16,True
ST000469,C0101,2026-04-19 06:53:58,Why was my payment charged twice?,Billing,62.01,False
ST000470,C0101,2026-03-27 00:00:00,I need help changing our account settings.,Account,50.61,True
ST000471,C0101,2026-03-27 00:00:00,I cannot access my account.,Account,35.58,True
ST000472,C0101,2026-03-27 00:00:00,Can you add more options to the dashboard?,Feature Request,51.69,True
ST000473,C0102,2026-02-04 00:00:00,I found a bug in the dashboard.,Bug,6.65,True
ST000474,C0102,2026-02-04 00:00:00,The dashboard is loading slowly.,Performance,69.22,True
ST000475,C0102,2026-04-19 08:04:11,The application has become slower recently.,Performance,11.68,True
ST000476,C0102,2026-02-04 00:00:00,I need help with something.,Other,46.31,True
ST000477,C0103,2026-03-31 00:00:00,The integration keeps failing.,Integration,29.03,True
ST000478,C0103,2026-03-31 00:00:00,The integration is not syncing correctly.,Integration,45.2,False
ST000479,C0103,2026-03-31 00:00:00,The integration is not syncing correctly.,Integration,44.0,True
ST000480,C0103,2026-04-19 16:21:39,Why was my payment charged twice?,Billing,27.76,True
ST000481,C0103,2026-03-31 00:00:00,I have a question about the product.,Other,19.1,True
ST000482,C0104,2026-04-30 00:00:00,I have a question about the product.,Other,17.47,True
ST000483,C0105,2026-04-04 19:52:12,The application has become slower recently.,Performance,4.87,True
ST000484,C0106,2026-04-19 04:43:12,Can you add more options to the dashboard?,Feature Request,66.73,True
ST000485,C0106,2026-03-24 00:00:00,The dashboard is loading slowly.,Performance,11.79,True
ST000486,C0107,2026-02-01 09:10:32,I have a question about the product.,Other,31.68,False
ST000487,C0107,2026-04-25 10:22:53,Can you add more options to the dashboard?,Feature Request,53.1,True
ST000488,C0107,2026-03-16 00:40:34,The integration keeps failing.,Integration,26.97,True
ST000489,C0107,2026-01-10 00:00:00,I need help changing our account settings.,Account,32.92,True
ST000490,C0107,2026-02-25 09:37:00,I need help with something.,Other,67.25,True
ST000491,C0107,2026-01-11 07:33:24,I have a question about the product.,Other,59.29,False
ST000492,C0108,2026-03-19 00:00:00,I cannot access my account.,Account,41.2,False
